Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,lat,lon
California,US,03/27/2020 06:10,4040,82,6,2020-03-27 22:10:00,3952,36.7014631,-118.7559974
WA,US,03/27/2020 06:10,3207,150,1,2020-03-27 22:10:00,3056,47.2868352,-120.2126139
Michigan,US,03/27/2020 06:10,2857,61,0,2020-03-27 22:10:00,2796,43.6211955,-84.6824346
Illinois,US,03/27/2020 06:10,2542,26,2,2020-03-27 22:10:00,2514,40.0796606,-89.4337288
Florida,US,03/27/2020 06:10,2484,29,0,2020-03-27 22:10:00,2455,27.7567667,-81.4639835
Massachusetts,US,03/27/2020 06:10,2417,25,1,2020-03-27 22:10:00,2391,42.3788774,-72.03236600000002
Louisiana,US,03/27/2020 06:10,2305,83,0,2020-03-27 22:10:00,2222,30.8703881,-92.007126
Pennsylvania,US,03/27/2020 06:10,1813,18,0,2020-03-27 22:10:00,1795,40.9699889,-77.72788309999999
Texas,US,03/27/2020 06:10,1658,24,0,2020-03-27 22:10:00,1634,31.8160381,-99.5120986
Georgia,US,03/27/2020 06:10,1643,56,0,2020-03-27 22:10:00,1587,32.329380900000004,-83.1137366
Colorado,US,03/27/2020 06:10,1430,19,0,2020-03-27 22:10:00,1411,38.7251776,-105.6077167
Tennessee,US,03/27/2020 06:10,1099,3,0,2020-03-27 22:10:00,1096,35.7730076,-86.28200809999998
Connecticut,US,03/27/2020 06:10,1012,21,0,2020-03-27 22:10:00,991,41.6500201,-72.7342163
Ohio,US,03/27/2020 06:10,870,15,0,2020-03-27 22:10:00,855,40.2253569,-82.6881395
North Carolina,US,03/27/2020 06:10,755,3,0,2020-03-27 22:10:00,752,35.6729639,-79.03929190000002
Wisconsin,US,03/27/2020 06:10,728,10,1,2020-03-27 22:10:00,717,44.4308975,-89.6884637
Indiana,US,03/27/2020 06:10,657,17,0,2020-03-27 22:10:00,640,40.3270127,-86.1746933
Maryland,US,03/27/2020 06:10,583,4,3,2020-03-27 22:10:00,576,39.5162234,-76.9382069
Nevada,US,03/27/2020 06:10,536,10,0,2020-03-27 22:10:00,526,39.5158825,-116.8537227
Alabama,US,03/27/2020 06:10,531,1,0,2020-03-27 22:10:00,530,33.2588817,-86.8295337
Missouri,US,03/27/2020 06:10,530,9,0,2020-03-27 22:10:00,521,38.7604815,-92.5617875
Arizona,US,03/27/2020 06:10,508,8,1,2020-03-27 22:10:00,499,34.395342,-111.7632755
Mississippi,US,03/27/2020 06:10,485,6,0,2020-03-27 22:10:00,479,32.9715645,-89.7348497
Virginia,US,03/27/2020 06:10,471,14,0,2020-03-27 22:10:00,457,37.1232245,-78.4927721
South Carolina,US,03/27/2020 06:10,456,9,0,2020-03-27 22:10:00,447,33.687438799999995,-80.4363743
Utah,US,03/27/2020 06:10,402,1,0,2020-03-27 22:10:00,401,39.4225192,-111.7143584
Arkansas,US,03/27/2020 06:10,349,2,0,2020-03-27 22:10:00,347,35.2048883,-92.4479108
Minnesota,US,03/27/2020 06:10,346,2,0,2020-03-27 22:10:00,344,45.98965870000001,-94.6113288
Oregon,US,03/27/2020 06:10,317,11,0,2020-03-27 22:10:00,306,43.9792797,-120.737257
Washington DC,US,03/27/2020 06:10,267,3,0,2020-03-27 22:10:00,264,38.89489320000001,-77.0365529
Kentucky,US,03/27/2020 06:10,248,5,1,2020-03-27 22:10:00,242,37.5726028,-85.1551411
Oklahoma,US,03/27/2020 06:10,248,7,0,2020-03-27 22:10:00,241,34.9550817,-97.2684063
Idaho,US,03/27/2020 06:10,191,3,0,2020-03-27 22:10:00,188,43.6447642,-114.0154071
Iowa,US,03/27/2020 06:10,179,1,0,2020-03-27 22:10:00,178,41.9216734,-93.3122705
Kansas,US,03/27/2020 06:10,172,3,0,2020-03-27 22:10:00,169,38.27312,-98.5821872
Rhode Island,US,03/27/2020 06:10,165,0,0,2020-03-27 22:10:00,165,41.7962409,-71.59923719999998
Vermont,US,03/27/2020 06:10,158,9,0,2020-03-27 22:10:00,149,44.5990718,-72.5002608
Maine,US,03/27/2020 06:10,155,0,0,2020-03-27 22:10:00,155,45.709097,-68.8590201
New Hampshire,US,03/27/2020 06:10,154,1,0,2020-03-27 22:10:00,153,43.4849133,-71.6553992
Delaware,US,03/27/2020 06:10,143,1,0,2020-03-27 22:10:00,142,38.6920451,-75.4013315
New Mexico,US,03/27/2020 06:10,136,1,0,2020-03-27 22:10:00,135,34.5708167,-105.993007
Hawaii,US,03/27/2020 06:10,106,0,0,2020-03-27 22:10:00,106,21.2160437,-157.975203
Montana,US,03/27/2020 06:10,90,1,0,2020-03-27 22:10:00,89,47.3752671,-109.63875790000002
Nebraska,US,03/27/2020 06:10,82,0,0,2020-03-27 22:10:00,82,41.7370229,-99.5873816
West Virginia,US,03/27/2020 06:10,76,0,0,2020-03-27 22:10:00,76,38.47584060000001,-80.84084150000002
Puerto Rico,US,03/27/2020 06:10,64,2,1,2020-03-27 22:10:00,61,18.2214149,-66.4132818
Alaska,US,03/27/2020 06:10,59,1,0,2020-03-27 22:10:00,58,64.44596130000001,-149.680909
North Dakota,US,03/27/2020 06:10,58,0,0,2020-03-27 22:10:00,58,47.6201461,-100.540737
Wyoming,US,03/27/2020 06:10,56,0,0,2020-03-27 22:10:00,56,43.1700264,-107.5685348
Diamond Princess,US,03/27/2020 06:10,49,0,0,2020-03-27 22:10:00,49,41.2587459,-95.9383758
South Dakota,US,03/27/2020 06:10,46,1,0,2020-03-27 22:10:00,45,44.6471761,-100.348761
Guam,US,03/27/2020 06:10,45,1,0,2020-03-27 22:10:00,44,13.4501257,144.757551
Grand Princess,US,03/27/2020 06:10,28,3,0,2020-03-27 22:10:00,25,37.7268801,-122.203452
US Virgin Islands,US,03/27/2020 06:10,17,0,0,2020-03-27 22:10:00,17,17.789187,-64.7080574
,US,03/27/2020 06:10,0,0,1850,2020-03-27 22:10:00,-1850,39.7837304,-100.4458825
Quebec,Canada,03/27/2020 06:10,1632,8,0,2020-03-27 22:10:00,1624,52.4760892,-71.8258668
Ontario,Canada,03/27/2020 06:10,858,15,6,2020-03-27 22:10:00,837,50.000678,-86.000977
British Columbia,Canada,03/27/2020 06:10,725,14,4,2020-03-27 22:10:00,707,55.001251,-125.002441
Alberta,Canada,03/27/2020 06:10,486,2,0,2020-03-27 22:10:00,484,55.001251,-115.002136
Saskatchewan,Canada,03/27/2020 06:10,95,0,0,2020-03-27 22:10:00,95,55.5321257,-106.1412243
Newfoundland and Labrador,Canada,03/27/2020 06:10,82,0,0,2020-03-27 22:10:00,82,53.82173270000001,-61.2295532
Nova Scotia,Canada,03/27/2020 06:10,73,0,0,2020-03-27 22:10:00,73,45.1960403,-63.1653789
Manitoba,Canada,03/27/2020 06:10,36,0,0,2020-03-27 22:10:00,36,55.001251,-97.001038
New Brunswick,Canada,03/27/2020 06:10,33,0,0,2020-03-27 22:10:00,33,46.500283,-66.75018299999999
Prince Edward Island,Canada,03/27/2020 06:10,9,0,0,2020-03-27 22:10:00,9,46.5035454,-63.5955171
Yukon,Canada,03/27/2020 06:10,3,0,0,2020-03-27 22:10:00,3,63.000147,-136.002502
Northwest Territories,Canada,03/27/2020 06:10,1,0,0,2020-03-27 22:10:00,1,65.00000039999999,-118.0
,Canada,03/27/2020 06:10,0,0,218,2020-03-27 22:10:00,-218,61.0666922,-107.9917071
,Italy,03/27/2020 06:10,80589,8215,10361,2020-03-27 22:10:00,62013,45.6209,9.768892999999998
,Spain,03/27/2020 06:10,57786,4365,7015,2020-03-27 22:10:00,46406,39.3262345,-4.838064900000001
,Germany,03/27/2020 06:10,47278,281,5673,2020-03-27 22:10:00,41324,51.0834196,10.4234469
,Iran,03/27/2020 06:10,32332,2378,11133,2020-03-27 22:10:00,18821,32.6475314,54.56435160000001
,France,03/27/2020 06:10,29155,1696,4948,2020-03-27 22:10:00,22511,46.603354,1.8883335
,Switzerland,03/27/2020 06:10,11951,197,897,2020-03-27 22:10:00,10857,46.7985624,8.231973599999998
,UK,03/27/2020 06:10,11658,578,135,2020-03-27 22:10:00,10945,54.70235450000001,-3.2765753
,South Korea,03/27/2020 06:10,9332,139,4528,2020-03-27 22:10:00,4665,35.8713,128.6018
,Netherlands,03/27/2020 06:10,7431,434,3,2020-03-27 22:10:00,6994,52.5001698,5.7480821
Brussels,Belgium,03/27/2020 06:10,7284,289,858,2020-03-27 22:10:00,6137,50.8436709,4.3674367
,Austria,03/27/2020 06:10,7196,58,225,2020-03-27 22:10:00,6913,47.2000338,13.199959
,Turkey,03/27/2020 06:10,3629,75,26,2020-03-27 22:10:00,3528,38.9597594,34.9249653
,Portugal,03/27/2020 06:10,3544,60,43,2020-03-27 22:10:00,3441,40.0332629,-7.889626299999999
,Norway,03/27/2020 06:10,3423,15,6,2020-03-27 22:10:00,3402,60.5000209,9.0999715
,Israel,03/27/2020 06:10,3035,10,79,2020-03-27 22:10:00,2946,31.5313113,34.8667654
,Brazil,03/27/2020 06:10,2988,77,6,2020-03-27 22:10:00,2905,-10.3333333,-53.2
,Sweden,03/27/2020 06:10,2858,77,16,2020-03-27 22:10:00,2765,59.67497120000001,14.5208584
,Malaysia,03/27/2020 06:10,2161,26,259,2020-03-27 22:10:00,1876,4.5693754,102.2656823
,Czechia,03/27/2020 06:10,2062,9,10,2020-03-27 22:10:00,2043,49.8167003,15.4749544
,Denmark,03/27/2020 06:10,2010,41,1,2020-03-27 22:10:00,1968,55.670249,10.333328300000002
,Ireland,03/27/2020 06:10,1819,19,5,2020-03-27 22:10:00,1795,52.865196,-7.9794599
,Luxembourg,03/27/2020 06:10,1453,9,6,2020-03-27 22:10:00,1438,49.8158683,6.1296751
,Ecuador,03/27/2020 06:10,1403,34,3,2020-03-27 22:10:00,1366,-1.3397668,-79.3666965
,Japan,03/27/2020 06:10,1387,47,359,2020-03-27 22:10:00,981,36.5748441,139.2394179
,Chile,03/27/2020 06:10,1306,4,22,2020-03-27 22:10:00,1280,-31.7613365,-71.3187697
,Pakistan,03/27/2020 06:10,1252,9,23,2020-03-27 22:10:00,1220,30.3308401,71.247499
,Poland,03/27/2020 06:10,1244,16,7,2020-03-27 22:10:00,1221,52.215933,19.134422
,Thailand,03/27/2020 06:10,1136,5,97,2020-03-27 22:10:00,1034,14.8971921,100.83273
,Indonesia,03/27/2020 06:10,1046,87,46,2020-03-27 22:10:00,913,-2.4833826,117.8902853
,Russia,03/27/2020 06:10,1036,3,45,2020-03-27 22:10:00,988,64.6863136,97.7453061
,Finland,03/27/2020 06:10,1035,5,10,2020-03-27 22:10:00,1020,63.2467777,25.9209164
,Romania,03/27/2020 06:10,1029,24,94,2020-03-27 22:10:00,911,45.98521289999999,24.6859225
,Saudi Arabia,03/27/2020 06:10,1012,3,33,2020-03-27 22:10:00,976,25.624261800000006,42.3528328
,South Africa,03/27/2020 06:10,927,2,12,2020-03-27 22:10:00,913,-28.816623600000003,24.991639000000006
,Greece,03/27/2020 06:10,892,27,42,2020-03-27 22:10:00,823,38.9953683,21.9877132
,Philippines,03/27/2020 06:10,803,54,31,2020-03-27 22:10:00,718,12.7503486,122.7312101
,Iceland,03/27/2020 06:10,802,2,82,2020-03-27 22:10:00,718,64.9841821,-18.1059013
,India,03/27/2020 06:10,775,20,71,2020-03-27 22:10:00,684,22.3511148,78.6677428
Yokohama,Japan,03/27/2020 06:10,712,10,597,2020-03-27 22:10:00,105,35.44499099999999,139.636768
,Singapore,03/27/2020 06:10,683,2,172,2020-03-27 22:10:00,509,1.340863,103.8303918
,Panama,03/27/2020 06:10,674,9,2,2020-03-27 22:10:00,663,8.559559,-81.1308434
,Slovenia,03/27/2020 06:10,632,6,10,2020-03-27 22:10:00,616,45.8133113,14.4808369
,Argentina,03/27/2020 06:10,589,12,72,2020-03-27 22:10:00,505,-34.9964963,-64.9672817
,Mexico,03/27/2020 06:10,585,8,4,2020-03-27 22:10:00,573,19.4326296,-99.1331785
,Peru,03/27/2020 06:10,580,9,14,2020-03-27 22:10:00,557,-6.8699697,-75.0458515
,Estonia,03/27/2020 06:10,575,1,11,2020-03-27 22:10:00,563,58.75237779999999,25.3319078
,Croatia,03/27/2020 06:10,551,3,37,2020-03-27 22:10:00,511,45.5643442,17.0118954
,Qatar,03/27/2020 06:10,549,0,43,2020-03-27 22:10:00,506,25.3336984,51.2295295
Hong Kong,Hong Kong,03/27/2020 06:10,518,4,111,2020-03-27 22:10:00,403,22.2793278,114.1628131
,Egypt,03/27/2020 06:10,495,24,102,2020-03-27 22:10:00,369,26.2540493,29.2675469
,Colombia,03/27/2020 06:10,491,6,8,2020-03-27 22:10:00,477,2.8894434,-73.78389200000002
,Dominican Republic,03/27/2020 06:10,488,10,3,2020-03-27 22:10:00,475,19.0974031,-70.30280259999999
,Bahrain,03/27/2020 06:10,458,4,210,2020-03-27 22:10:00,244,26.1551249,50.5344606
,Serbia,03/27/2020 06:10,457,7,15,2020-03-27 22:10:00,435,44.02432279999999,21.0765743
,Iraq,03/27/2020 06:10,382,36,105,2020-03-27 22:10:00,241,33.0955793,44.1749775
,Lebanon,03/27/2020 06:10,368,6,23,2020-03-27 22:10:00,339,33.8750629,35.843409
,New Zealand,03/27/2020 06:10,368,0,37,2020-03-27 22:10:00,331,-41.5000831,172.8344077
,Algeria,03/27/2020 06:10,367,25,29,2020-03-27 22:10:00,313,28.0000272,2.9999825
,Lithuania,03/27/2020 06:10,345,5,1,2020-03-27 22:10:00,339,55.35000030000001,23.7499997
,United Arab Emirates,03/27/2020 06:10,333,2,52,2020-03-27 22:10:00,279,24.0002488,53.9994829
,Armenia,03/27/2020 06:10,329,1,18,2020-03-27 22:10:00,310,40.7696272,44.6736646
,Hungary,03/27/2020 06:10,300,10,34,2020-03-27 22:10:00,256,47.1817585,19.5060937
,Latvia,03/27/2020 06:10,280,0,1,2020-03-27 22:10:00,279,56.8406494,24.7537645
,Bulgaria,03/27/2020 06:10,276,3,8,2020-03-27 22:10:00,265,42.6073975,25.4856617
,Morocco,03/27/2020 06:10,275,11,8,2020-03-27 22:10:00,256,31.1728205,-7.3362482
,Slovakia,03/27/2020 06:10,269,0,2,2020-03-27 22:10:00,267,48.74115220000001,19.4528646
Taiwan,Taiwan,03/27/2020 06:10,267,2,30,2020-03-27 22:10:00,235,23.9739374,120.9820179
,Uruguay,03/27/2020 06:10,238,0,0,2020-03-27 22:10:00,238,-32.8755548,-56.0201525
,Costa Rica,03/27/2020 06:10,231,2,2,2020-03-27 22:10:00,227,10.2735633,-84.0739102
,Bosnia and Herzegovina,03/27/2020 06:10,230,3,5,2020-03-27 22:10:00,222,44.30534760000001,17.596146700000006
,Tunisia,03/27/2020 06:10,227,6,2,2020-03-27 22:10:00,219,33.8439408,9.400138
,Ukraine,03/27/2020 06:10,226,5,4,2020-03-27 22:10:00,217,49.4871968,31.2718321
,Kuwait,03/27/2020 06:10,225,0,57,2020-03-27 22:10:00,168,29.2733964,47.4979476
,Andorra,03/27/2020 06:10,224,3,1,2020-03-27 22:10:00,220,42.5407167,1.5732033
,Jordan,03/27/2020 06:10,212,0,2,2020-03-27 22:10:00,210,31.1667049,36.941628
,San Marino,03/27/2020 06:10,208,21,4,2020-03-27 22:10:00,183,43.9458623,12.458306
,North Macedonia,03/27/2020 06:10,201,3,3,2020-03-27 22:10:00,195,41.6171214,21.7168387
,Albania,03/27/2020 06:10,186,8,17,2020-03-27 22:10:00,161,41.000028,19.9999619
,Moldova,03/27/2020 06:10,177,2,2,2020-03-27 22:10:00,173,47.28796079999999,28.5670941
,Vietnam,03/27/2020 06:10,153,0,20,2020-03-27 22:10:00,133,13.2904027,108.4265113
,Burkina Faso,03/27/2020 06:10,152,7,10,2020-03-27 22:10:00,135,12.0753083,-1.6880313999999998
,Cyprus,03/27/2020 06:10,146,3,4,2020-03-27 22:10:00,139,34.982301799999995,33.1451285
,Faeroe Islands,03/27/2020 06:10,144,0,54,2020-03-27 22:10:00,90,62.19850039999999,-6.817412400000001
,Ghana,03/27/2020 06:10,136,4,1,2020-03-27 22:10:00,131,8.0300284,-1.0800271
,Reunion,03/27/2020 06:10,135,0,1,2020-03-27 22:10:00,134,-21.1309332,55.5265771
,Malta,03/27/2020 06:10,134,0,2,2020-03-27 22:10:00,132,35.8885993,14.4476911
,Oman,03/27/2020 06:10,131,0,23,2020-03-27 22:10:00,108,21.0000287,57.00369010000001
,Kazakhstan,03/27/2020 06:10,125,1,2,2020-03-27 22:10:00,122,47.2286086,65.20931970000001
,Azerbaijan,03/27/2020 06:10,122,3,15,2020-03-27 22:10:00,104,40.3936294,47.7872508
,Senegal,03/27/2020 06:10,119,0,11,2020-03-27 22:10:00,108,14.475060699999998,-14.4529612
,Brunei,03/27/2020 06:10,115,0,11,2020-03-27 22:10:00,104,4.4137155,114.5653908
,Venezuela,03/27/2020 06:10,107,1,15,2020-03-27 22:10:00,91,8.0018709,-66.1109318
,Sri Lanka,03/27/2020 06:10,106,0,7,2020-03-27 22:10:00,99,7.555494199999999,80.7137847
,Cambodia,03/27/2020 06:10,98,0,11,2020-03-27 22:10:00,87,13.5066394,104.869423
,Ivory Coast,03/27/2020 06:10,96,0,3,2020-03-27 22:10:00,93,7.9897371,-5.5679458
,Afghanistan,03/27/2020 06:10,94,4,2,2020-03-27 22:10:00,88,33.7680065,66.2385139
,Belarus,03/27/2020 06:10,94,0,29,2020-03-27 22:10:00,65,53.4250605,27.6971358
,Palestine,03/27/2020 06:10,91,1,17,2020-03-27 22:10:00,73,31.9469665,35.2738655
,Cameroon,03/27/2020 06:10,88,2,2,2020-03-27 22:10:00,84,4.6125522000000005,13.153581099999998
,Uzbekistan,03/27/2020 06:10,83,1,5,2020-03-27 22:10:00,77,41.32373,63.9528098
,Mauritius,03/27/2020 06:10,81,2,0,2020-03-27 22:10:00,79,-20.2759451,57.5703566
,Martinique,03/27/2020 06:10,81,1,0,2020-03-27 22:10:00,80,14.6367927,-61.0158269
,Georgia,03/27/2020 06:10,81,0,13,2020-03-27 22:10:00,68,41.6809707,44.02873820000001
,Guadeloupe,03/27/2020 06:10,73,1,0,2020-03-27 22:10:00,72,16.2490067,-61.56504440000001
,Montenegro,03/27/2020 06:10,70,1,0,2020-03-27 22:10:00,69,42.9868853,19.5180992
,Cuba,03/27/2020 06:10,67,2,1,2020-03-27 22:10:00,64,23.0131338,-80.8328748
,Honduras,03/27/2020 06:10,67,1,0,2020-03-27 22:10:00,66,15.2572432,-86.0755145
,Channel Islands,03/27/2020 06:10,66,1,0,2020-03-27 22:10:00,65,49.4622912,-2.5812023
,Nigeria,03/27/2020 06:10,65,1,3,2020-03-27 22:10:00,61,9.6000359,7.999972099999999
,Trinidad and Tobago,03/27/2020 06:10,65,1,0,2020-03-27 22:10:00,64,10.8677845,-60.9821067
,Bolivia,03/27/2020 06:10,61,0,0,2020-03-27 22:10:00,61,-17.056869600000002,-64.9912286
,Kyrgyzstan,03/27/2020 06:10,58,0,0,2020-03-27 22:10:00,58,41.5089324,74.724091
,Liechtenstein,03/27/2020 06:10,56,0,0,2020-03-27 22:10:00,56,47.1416307,9.553152699999998
,Paraguay,03/27/2020 06:10,52,3,1,2020-03-27 22:10:00,48,-23.3165935,-58.1693445
,DRC,03/27/2020 06:10,51,3,2,2020-03-27 22:10:00,46,-4.0324901,22.4574787
,Mayotte,03/27/2020 06:10,50,0,0,2020-03-27 22:10:00,50,-12.823048,45.1520755
,Rwanda,03/27/2020 06:10,50,0,0,2020-03-27 22:10:00,50,-1.9646631,30.0644358
,Bangladesh,03/27/2020 06:10,48,5,11,2020-03-27 22:10:00,32,24.4768598,90.2932299
,Gibraltar,03/27/2020 06:10,35,0,13,2020-03-27 22:10:00,22,36.106747,-5.3352772
Macau,Macau,03/27/2020 06:10,33,0,10,2020-03-27 22:10:00,23,22.175760500000006,113.5514142
,Monaco,03/27/2020 06:10,33,0,1,2020-03-27 22:10:00,32,43.7384402,7.4242474
,Kenya,03/27/2020 06:10,31,1,1,2020-03-27 22:10:00,29,1.4419683,38.4313975
,French Polynesia,03/27/2020 06:10,30,0,0,2020-03-27 22:10:00,30,-16.0344249,-146.0490931
,Isle of Man,03/27/2020 06:10,29,0,0,2020-03-27 22:10:00,29,54.2358167,-4.5145987000000005
,Aruba,03/27/2020 06:10,28,0,1,2020-03-27 22:10:00,27,12.4902998,-69.96098420000001
,French Guiana,03/27/2020 06:10,28,0,6,2020-03-27 22:10:00,22,4.0039882,-52.999998
,Jamaica,03/27/2020 06:10,26,1,2,2020-03-27 22:10:00,23,18.1152958,-77.15984549999997
,Guatemala,03/27/2020 06:10,25,1,4,2020-03-27 22:10:00,20,15.635608800000002,-89.8988087
,Togo,03/27/2020 06:10,25,0,1,2020-03-27 22:10:00,24,8.7800265,1.0199764999999998
,Barbados,03/27/2020 06:10,24,0,0,2020-03-27 22:10:00,24,13.1500331,-59.52503050000001
,Madagascar,03/27/2020 06:10,23,0,0,2020-03-27 22:10:00,23,-18.9249604,46.4416422
,Uganda,03/27/2020 06:10,18,0,0,2020-03-27 22:10:00,18,1.5333553999999998,32.2166578
,Ethiopia,03/27/2020 06:10,16,0,0,2020-03-27 22:10:00,16,10.2116702,38.6521203
,Zambia,03/27/2020 06:10,16,0,0,2020-03-27 22:10:00,16,-14.5186239,27.5599164
,Bermuda,03/27/2020 06:10,15,0,2,2020-03-27 22:10:00,13,32.3018217,-64.7603583
,New Caledonia,03/27/2020 06:10,15,0,0,2020-03-27 22:10:00,15,-20.4542886,164.55660580000003
,El Salvador,03/27/2020 06:10,13,0,0,2020-03-27 22:10:00,13,13.800038199999998,-88.9140683
,Maldives,03/27/2020 06:10,13,0,9,2020-03-27 22:10:00,4,4.7064352,73.3287853
,Tanzania,03/27/2020 06:10,13,0,0,2020-03-27 22:10:00,13,-6.5247123,35.7878438
,Equatorial Guinea,03/27/2020 06:10,12,0,0,2020-03-27 22:10:00,12,1.6131719999999998,10.5170357
,Djibouti,03/27/2020 06:10,11,0,0,2020-03-27 22:10:00,11,11.8145966,42.8453061
,Dominica,03/27/2020 06:10,11,0,0,2020-03-27 22:10:00,11,15.45051,-61.344931
,Mongolia,03/27/2020 06:10,11,0,0,2020-03-27 22:10:00,11,46.8250388,103.8499736
,Saint Martin,03/27/2020 06:10,11,0,0,2020-03-27 22:10:00,11,18.089105,-63.04460400000001
,Niger,03/27/2020 06:10,10,1,0,2020-03-27 22:10:00,9,17.7356214,9.3238432
,Bahamas,03/27/2020 06:10,9,0,1,2020-03-27 22:10:00,8,24.7736546,-78.0000547
,Greenland,03/27/2020 06:10,9,0,2,2020-03-27 22:10:00,7,77.61923490000002,-42.8125967
,Cayman Islands,03/27/2020 06:10,8,1,0,2020-03-27 22:10:00,7,19.5417212,-80.5667132
,Guinea,03/27/2020 06:10,8,0,0,2020-03-27 22:10:00,8,10.7226226,-10.7083587
,Haiti,03/27/2020 06:10,8,0,0,2020-03-27 22:10:00,8,19.1399952,-72.35709720000001
,Namibia,03/27/2020 06:10,8,0,2,2020-03-27 22:10:00,6,-23.2335499,17.323110699999994
,Suriname,03/27/2020 06:10,8,0,0,2020-03-27 22:10:00,8,4.1413025,-56.07711870000001
,Curacao,03/27/2020 06:10,7,1,2,2020-03-27 22:10:00,4,12.1845,-68.9640875
