Province/State,Country/Region,Confirmed,Recovered,Tests,Critical,Remaining,Deaths,Date_last_updated_AEDT,Population,Continent,World,lat,lon
Acre,Brazil,5841,,,,,135,2020-05-29,881935,South America,Worldwide,-9.0478679,-70.52649759999998
Amapá,Brazil,8469,,,,,207,2020-05-29,845731,South America,Worldwide,1.3545441999999999,-51.9161977
Amazonas,Brazil,38909,,,,,2011,2020-05-29,4144597,South America,Worldwide,-4.479925,-63.518539600000004
Pará,Brazil,37296,,,,,2900,2020-05-29,8602865,South America,Worldwide,-4.7493932999999995,-52.89730060000001
Rondônia,Brazil,4502,,,,,145,2020-05-29,1777225,South America,Worldwide,-10.943145,-62.8277863
Roraima,Brazil,3299,,,,,110,2020-05-29,605761,South America,Worldwide,2.135138,-61.3631922
Tocantins,Brazil,3611,,,,,70,2020-05-29,1572866,South America,Worldwide,-10.8855129,-48.3716912
Alagoas,Brazil,8619,,,,,406,2020-05-29,3337357,South America,Worldwide,-9.661166099999999,-36.650242600000006
Bahia,Brazil,16917,,,,,609,2020-05-29,14873064,South America,Worldwide,-12.285250999999999,-41.9294776
Ceará,Brazil,38395,,,,,2859,2020-05-29,9132078,South America,Worldwide,-5.3264703,-39.715607299999995
Maranhão,Brazil,32620,,,,,932,2020-05-29,7075181,South America,Worldwide,-5.2085503,-45.3930262
Paraíba,Brazil,12011,,,,,327,2020-05-29,4018127,South America,Worldwide,-7.1219366,-36.724684499999995
Pernambuco,Brazil,32255,,,,,2669,2020-05-29,9557071,South America,Worldwide,-8.4116316,-37.591969899999995
Piauí,Brazil,4745,,,,,157,2020-05-29,3273227,South America,Worldwide,-7.699278200000001,-42.504378700000004
Rio Grande do Norte,Brazil,6463,,,,,268,2020-05-29,3506853,South America,Worldwide,-5.6781175,-36.4781776
Sergipe,Brazil,6462,,,,,142,2020-05-29,2298696,South America,Worldwide,-10.6743911,-37.377351899999994
Federal District,Brazil,8722,,,,,154,2020-05-29,3015268,South America,Worldwide,-15.7754462,-47.7970891
Goiás,Brazil,3521,,,,,122,2020-05-29,7018354,South America,Worldwide,-15.932366199999999,-50.13929279999999
Mato Grosso,Brazil,2262,,,,,57,2020-05-29,3484466,South America,Worldwide,-12.2115009,-55.5716547
Mato Grosso do Sul,Brazil,1356,,,,,18,2020-05-29,2778986,South America,Worldwide,-19.5852564,-54.4794731
Espírito Santo,Brazil,13161,,,,,569,2020-05-29,4018650,South America,Worldwide,-19.5687682,-40.1721991
Minas Gerais,Brazil,9232,,,,,257,2020-05-29,21168791,South America,Worldwide,-18.526484399999998,-44.158865399999996
Rio de Janeiro,Brazil,47953,,,,,5079,2020-05-29,17264943,South America,Worldwide,-22.911013699999998,-43.2093727
São Paulo,Brazil,101556,,,,,7275,2020-05-29,45919049,South America,Worldwide,-23.5506507,-46.633382399999995
Paraná,Brazil,4300,,,,,178,2020-05-29,11433957,South America,Worldwide,-24.4842187,-51.8148872
Rio Grande do Sul,Brazil,8843,,,,,216,2020-05-29,11286500,South America,Worldwide,-29.8425284,-53.76805770000001
Santa Catarina,Brazil,8530,,,,,134,2020-05-29,6727000,South America,Worldwide,-27.0628367,-51.114965000000005
