Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/15/2020 03:30,54406,1457,4774,
Guangdong,Mainland China,2/15/2020 03:30,1294,2,397,
Henan,Mainland China,2/15/2020 03:30,1212,13,378,
Zhejiang,Mainland China,2/15/2020 03:30,1162,0,417,
Hunan,Mainland China,2/15/2020 03:30,1001,2,401,
Anhui,Mainland China,2/15/2020 03:30,950,6,216,
Jiangxi,Mainland China,2/15/2020 03:30,913,1,210,
Jiangsu,Mainland China,2/15/2020 03:30,604,0,171,
Chongqing,Mainland China,2/15/2020 03:30,537,5,166,
Shandong,Mainland China,2/15/2020 03:30,532,2,148,
Sichuan,Mainland China,2/15/2020 03:30,470,1,118,
Heilongjiang,Mainland China,2/15/2020 03:30,425,11,48,
Beijing,Mainland China,2/15/2020 03:30,375,4,97,
Shanghai,Mainland China,2/15/2020 03:30,326,1,124,
Hebei,Mainland China,2/15/2020 03:30,291,3,87,
Fujian,Mainland China,2/15/2020 03:30,285,0,68,
Shaanxi,Mainland China,2/15/2020 03:30,232,0,56,
Guangxi,Mainland China,2/15/2020 03:30,235,2,44,
Yokohama,Japan,2/15/2020 03:30,218,0,0,
Hainan,Mainland China,2/15/2020 03:30,162,4,38,
Yunnan,Mainland China,2/15/2020 03:30,162,0,42,
Guizhou,Mainland China,2/15/2020 03:30,143,1,37,
Shanxi,Mainland China,2/15/2020 03:30,127,0,42,
Tianjin,Mainland China,2/15/2020 03:30,121,3,32,
Liaoning,Mainland China,2/15/2020 03:30,119,1,29,
Gansu,Mainland China,2/15/2020 03:30,90,2,45,
Jilin,Mainland China,2/15/2020 03:30,88,1,25,
Ningxia,Mainland China,2/15/2020 03:30,70,0,27,
Xinjiang,Mainland China,2/15/2020 03:30,70,1,6,
Inner Mongolia,Mainland China,2/15/2020 03:30,68,0,6,
,Singapore,2/15/2020 03:30,67,0,17,
Hong Kong,Hong Kong,2/15/2020 03:30,56,1,1,
,Thailand,2/15/2020 03:30,34,0,14,
,Japan,2/15/2020 03:30,44,1,11,
,South Korea,2/15/2020 03:30,28,0,9,
,Malaysia,2/15/2020 03:30,21,0,7,
Qinghai,Mainland China,2/15/2020 03:30,18,0,11,
Taiwan,Taiwan,2/15/2020 03:30,18,0,2,
,Germany,2/15/2020 03:30,16,0,1,
,Vietnam,2/15/2020 03:30,16,0,7,
,France,2/15/2020 03:30,11,0,3,
Macau,Macau,2/15/2020 03:30,10,0,3,
,UK,2/15/2020 03:30,9,0,1,
,United Arab Emirates,2/15/2020 03:30,8,0,1,
California,US,2/15/2020 03:30,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/15/2020 03:30,5,0,0,
,India,2/15/2020 03:30,3,0,3,
New South Wales,Australia,2/15/2020 03:30,4,0,4,
Victoria,Australia,2/15/2020 03:30,4,0,4,
British Columbia,Canada,2/15/2020 03:30,5,0,0,
Ontario,Canada,2/15/2020 03:30,3,0,1,
,Philippines,2/15/2020 03:30,3,1,2,
,Italy,2/15/2020 03:30,3,0,0,
,Russia,2/15/2020 03:30,2,0,2,
Illinois,US,2/15/2020 03:30,2,0,2,Chicago
South Australia,Australia,2/15/2020 03:30,2,0,0,
,Spain,2/15/2020 03:30,2,0,1,
,Cambodia,2/15/2020 03:30,1,0,1,
,Finland,2/15/2020 03:30,1,0,1,
,Sri Lanka,2/15/2020 03:30,1,0,1,
Tibet,Mainland China,2/15/2020 03:30,1,0,1,
,Nepal,2/15/2020 03:30,1,0,1,
,Sweden,2/15/2020 03:30,1,0,0,
Massachusetts,US,2/15/2020 03:30,1,0,0,Boston
WA,US,2/15/2020 03:30,1,0,1,Seattle
Arizona,US,2/15/2020 03:30,1,0,0,Tempe
Brussels,Belgium,2/15/2020 03:30,1,0,0,
WI,US,2/15/2020 03:30,1,0,0,Madison
Texas,US,2/15/2020 03:30,1,0,0,
,Egypt,2/15/2020 03:30,1,0,0,
