Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City,Date_last_updated_AEDT,lat,lon
Hong Kong,Hong Kong,02/21/2020 16:00,68,2,6,,2020-02-22 08:00:00,22.2793278,114.1628131
Qinghai,China,02/21/2020 16:00,18,0,18,,2020-02-22 08:00:00,35.4070952,95.9521157
Taiwan,Taiwan,02/21/2020 16:00,26,1,2,,2020-02-22 08:00:00,23.9739374,120.9820179
Macau,Macau,02/21/2020 16:00,10,0,6,,2020-02-22 08:00:00,22.1757605,113.5514142
Tibet,China,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,31.8943432,87.0781371
Yokohama,Japan,02/21/2020 16:00,634,2,17,,2020-02-22 08:00:00,35.444991,139.636768
,Singapore,02/21/2020 16:00,85,0,37,,2020-02-22 08:00:00,1.340863,103.8303918
,Japan,02/21/2020 16:00,97,1,20,,2020-02-22 08:00:00,34.9046568,136.6310496
,Thailand,02/21/2020 16:00,35,0,19,,2020-02-22 08:00:00,18.7544594,100.624804
,South Korea,02/21/2020 16:00,204,1,17,,2020-02-22 08:00:00,36.638392,127.6961188
,Malaysia,02/21/2020 16:00,22,0,17,,2020-02-22 08:00:00,4.5693754,102.2656823
,Germany,02/21/2020 16:00,16,0,13,,2020-02-22 08:00:00,51.0834196,10.4234469
,Vietnam,02/21/2020 16:00,16,0,15,,2020-02-22 08:00:00,13.2904027,108.4265113
,France,02/21/2020 16:00,12,1,7,,2020-02-22 08:00:00,45.1562575,5.4515829
,UK,02/21/2020 16:00,9,0,8,,2020-02-22 08:00:00,54.7023545,-3.2765753
,United Arab Emirates,02/21/2020 16:00,9,0,3,,2020-02-22 08:00:00,24.0002488,53.9994829
,Italy,02/21/2020 16:00,6,0,0,,2020-02-22 08:00:00,46.3144754,11.0480288
,Iran,02/21/2020 16:00,18,4,0,,2020-02-22 08:00:00,32.6475314,54.5643516
,Russia,02/21/2020 16:00,2,0,2,,2020-02-22 08:00:00,48.2783785,46.1663642
,India,02/21/2020 16:00,3,0,3,,2020-02-22 08:00:00,16.3876987,73.7305913
,Philippines,02/21/2020 16:00,3,1,2,,2020-02-22 08:00:00,12.7503486,122.7312101
,Spain,02/21/2020 16:00,2,0,2,,2020-02-22 08:00:00,39.3262345,-4.8380649
,Cambodia,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,13.5066394,104.869423
,Finland,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,63.2467777,25.9209164
,Sri Lanka,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,7.1895221,79.9548574
,Nepal,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,28.1083929,84.0917139
,Sweden,02/21/2020 16:00,1,0,0,,2020-02-22 08:00:00,63.4352121,14.8290863
,Egypt,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,26.2540493,29.2675469
British Columbia,Canada,02/21/2020 16:00,6,0,0,,2020-02-22 08:00:00,55.001251,-125.002441
Ontario,Canada,02/21/2020 16:00,3,0,1,,2020-02-22 08:00:00,50.000678,-86.000977
Brussels,Belgium,02/21/2020 16:00,1,0,1,,2020-02-22 08:00:00,50.8436709,4.3674367
Illinois,US,02/21/2020 16:00,2,0,2,Chicago,2020-02-22 08:00:00,40.0796606,-89.4337288
Massachusetts,US,02/21/2020 16:00,1,0,0,Boston,2020-02-22 08:00:00,42.3788774,-72.032366
WA,US,02/21/2020 16:00,1,0,1,Seattle,2020-02-22 08:00:00,47.2868352,-120.2126139
Arizona,US,02/21/2020 16:00,1,0,0,Tempe,2020-02-22 08:00:00,34.395342,-111.7632755
Wisconsin,US,02/21/2020 16:00,1,0,0,Madison,2020-02-22 08:00:00,44.4308975,-89.6884637
Texas,US,02/21/2020 16:00,1,0,0,San Antonio,2020-02-22 08:00:00,31.8160381,-99.5120986
California,US,02/21/2020 16:00,9,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt",2020-02-22 08:00:00,36.7014631,-118.7559974
Nebraska,US,02/21/2020 16:00,11,0,0,,2020-02-22 08:00:00,41.7370229,-99.5873816
Darwin,Australia,02/21/2020 16:00,2,0,0,,2020-02-22 08:00:00,-12.46044,130.8410469
Melbourne,Australia,02/21/2020 16:00,4,0,4,,2020-02-22 08:00:00,-37.8142176,144.9631608
Sydney,Australia,02/21/2020 16:00,4,0,4,,2020-02-22 08:00:00,-33.8548157,151.2164539
Adelaide,Australia,02/21/2020 16:00,2,0,2,,2020-02-22 08:00:00,-34.9281805,138.5999312
Brisbane,Australia,02/21/2020 16:00,5,0,1,,2020-02-22 08:00:00,-27.4689682,153.0234991
