Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/02/2020  15:00,67103,2803,33762
Guangdong,Mainland China,3/02/2020  15:00,1350,7,1051
Zhejiang,Mainland China,3/02/2020  15:00,1206,1,1068
Shandong,Mainland China,3/02/2020  15:00,758,6,460
Henan,Mainland China,3/02/2020  15:00,1272,22,1206
Anhui,Mainland China,3/02/2020  15:00,990,6,889
Jiangxi,Mainland China,3/02/2020  15:00,935,1,850
Hunan,Mainland China,3/02/2020  15:00,1018,4,882
Heilongjiang,Mainland China,3/02/2020  15:00,480,13,353
Sichuan,Mainland China,3/02/2020  15:00,538,3,381
Chongqing,Mainland China,3/02/2020  15:00,576,6,450
Jiangsu,Mainland China,3/02/2020  15:00,631,0,538
Beijing,Mainland China,3/02/2020  15:00,414,8,282
Guangxi,Mainland China,3/02/2020  15:00,252,2,191
Fujian,Mainland China,3/02/2020  15:00,296,1,247
Shanghai,Mainland China,3/02/2020  15:00,337,3,292
Hebei,Mainland China,3/02/2020  15:00,318,6,296
Shaanxi,Mainland China,3/02/2020  15:00,245,1,216
Yunnan,Mainland China,3/02/2020  15:00,174,2,168
Tianjin,Mainland China,3/02/2020  15:00,136,3,111
Hainan,Mainland China,3/02/2020  15:00,168,5,151
Guizhou,Mainland China,3/02/2020  15:00,146,2,114
Liaoning,Mainland China,3/02/2020  15:00,122,1,103
Shanxi,Mainland China,3/02/2020  15:00,133,0,116
Inner Mongolia,Mainland China,3/02/2020  15:00,75,0,54
Xinjiang,Mainland China,3/02/2020  15:00,76,3,64
Jilin,Mainland China,3/02/2020  15:00,93,1,79
Ningxia,Mainland China,3/02/2020  15:00,74,0,69
Gansu,Mainland China,3/02/2020  15:00,91,2,84
Qinghai,Mainland China,3/02/2020  15:00,18,0,18
Tibet,Mainland China,3/02/2020  15:00,1,0,1
,South Korea,3/02/2020  15:00,4335,28,30
,Italy,3/02/2020  15:00,2036,52,149
,Iran,3/02/2020  15:00,1501,66,291
Yokohama,Japan,3/02/2020  15:00,696,6,100
,Japan,3/02/2020  15:00,274,6,42
,France,3/02/2020  15:00,191,3,12
,Germany,3/02/2020  15:00,157,0,16
,Spain,3/02/2020  15:00,120,0,2
,Singapore,3/02/2020  15:00,108,0,78
Hong Kong,Hong Kong,3/02/2020  15:00,100,2,36
,Kuwait,3/02/2020  15:00,56,0,0
,Bahrain,3/02/2020  15:00,49,0,0
,Thailand,3/02/2020  15:00,43,1,30
Taiwan,Taiwan,3/02/2020  15:00,41,1,12
,UK,3/02/2020  15:00,40,0,8
,Malaysia,3/02/2020  15:00,29,0,22
,Iraq,3/02/2020  15:00,26,0,0
,Norway,3/02/2020  15:00,25,0,0
,Switzerland,3/02/2020  15:00,24,0,1
,United Arab Emirates,3/02/2020  15:00,21,0,5
,Austria,3/02/2020  15:00,18,0,0
,Netherlands,3/02/2020  15:00,18,0,0
,Vietnam,3/02/2020  15:00,16,0,16
,Sweden,3/02/2020  15:00,15,0,0
,Lebanon,3/02/2020  15:00,13,0,0
Macau,Macau,3/02/2020  15:00,10,0,8
,Israel,3/02/2020  15:00,10,0,1
,San Marino,3/02/2020  15:00,8,0,0
Brussels,Belgium,3/02/2020  15:00,8,0,1
,Croatia,3/02/2020  15:00,8,0,0
,Greece,3/02/2020  15:00,7,0,0
,Qatar,3/02/2020  15:00,7,0,0
,Ecuador,3/02/2020  15:00,6,0,0
,Finland,3/02/2020  15:00,6,0,1
,Iceland,3/02/2020  15:00,6,0,0
,India,3/02/2020  15:00,6,0,3
,Oman,3/02/2020  15:00,6,0,2
,Mexico,3/02/2020  15:00,5,0,0
,Denmark,3/02/2020  15:00,4,0,0
,Pakistan,3/02/2020  15:00,4,0,0
,Philippines,3/02/2020  15:00,3,1,2
,Algeria,3/02/2020  15:00,3,0,0
,Azerbaijan,3/02/2020  15:00,3,0,0
,Czechia,3/02/2020  15:00,3,0,0
,Georgia,3/02/2020  15:00,3,0,0
,Romania,3/02/2020  15:00,3,0,1
,Russia,3/02/2020  15:00,3,0,2
,Brazil,3/02/2020  15:00,2,0,0
,Egypt,3/02/2020  15:00,2,0,1
