Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City
Hubei,Mainland China,2/16/2020 06:00,56249,1596,5639,
Guangdong,Mainland China,2/16/2020 06:00,1316,2,454,
Henan,Mainland China,2/16/2020 06:00,1231,13,427,
Zhejiang,Mainland China,2/16/2020 06:00,1167,0,456,
Hunan,Mainland China,2/16/2020 06:00,1004,3,460,
Anhui,Mainland China,2/16/2020 06:00,962,6,255,
Jiangxi,Mainland China,2/16/2020 06:00,925,1,240,
Jiangsu,Mainland China,2/16/2020 06:00,617,0,218,
Chongqing,Mainland China,2/16/2020 06:00,547,5,187,
Shandong,Mainland China,2/16/2020 06:00,537,2,168,
Sichuan,Mainland China,2/16/2020 06:00,481,3,131,
Heilongjiang,Mainland China,2/16/2020 06:00,445,11,75,
Beijing,Mainland China,2/16/2020 06:00,380,4,108,
Yokohama,Japan,2/16/2020 06:00,355,0,0,
Shanghai,Mainland China,2/16/2020 06:00,328,1,140,
Hebei,Mainland China,2/16/2020 06:00,300,3,104,
Fujian,Mainland China,2/16/2020 06:00,287,0,79,
Guangxi,Mainland China,2/16/2020 06:00,237,2,46,
Shaanxi,Mainland China,2/16/2020 06:00,236,0,70,
Yunnan,Mainland China,2/16/2020 06:00,171,0,42,
Hainan,Mainland China,2/16/2020 06:00,162,4,51,
Guizhou,Mainland China,2/16/2020 06:00,144,1,46,
Shanxi,Mainland China,2/16/2020 06:00,128,0,48,
Tianjin,Mainland China,2/16/2020 06:00,124,3,37,
Liaoning,Mainland China,2/16/2020 06:00,120,1,35,
Gansu,Mainland China,2/16/2020 06:00,90,2,51,
Jilin,Mainland China,2/16/2020 06:00,89,1,30,
,Singapore,2/16/2020 06:00,72,0,18,
Xinjiang,Mainland China,2/16/2020 06:00,71,1,12,
Ningxia,Mainland China,2/16/2020 06:00,70,0,33,
Inner Mongolia,Mainland China,2/16/2020 06:00,70,0,8,
Hong Kong,Hong Kong,2/16/2020 06:00,57,1,2,
,Japan,2/16/2020 06:00,59,1,17,
,Thailand,2/16/2020 06:00,34,0,14,
,South Korea,2/16/2020 06:00,29,0,9,
,Malaysia,2/16/2020 06:00,22,0,8,
Qinghai,Mainland China,2/16/2020 06:00,18,0,13,
Taiwan,Taiwan,2/16/2020 06:00,18,0,2,
,Germany,2/16/2020 06:00,16,0,3,
,Vietnam,2/16/2020 06:00,16,0,7,
,France,2/16/2020 06:00,12,1,4,
Macau,Macau,2/16/2020 06:00,10,0,3,
,UK,2/16/2020 06:00,9,0,8,
,United Arab Emirates,2/16/2020 06:00,8,0,3,
California,US,2/16/2020 06:00,8,0,0,"San Diego, San Benito, Los Angeles, Orange, Santa Clara"
Queensland,Australia,2/16/2020 06:00,5,0,0,
British Columbia,Canada,2/16/2020 06:00,5,0,0,
New South Wales,Australia,2/16/2020 06:00,4,0,4,
Victoria,Australia,2/16/2020 06:00,4,0,4,
,India,2/16/2020 06:00,3,0,3,
Ontario,Canada,2/16/2020 06:00,3,0,1,
,Philippines,2/16/2020 06:00,3,1,2,
,Italy,2/16/2020 06:00,3,0,0,
,Russia,2/16/2020 06:00,2,0,2,
Illinois,US,2/16/2020 06:00,2,0,2,Chicago
South Australia,Australia,2/16/2020 06:00,2,0,0,
,Spain,2/16/2020 06:00,2,0,2,
,Cambodia,2/16/2020 06:00,1,0,1,
,Finland,2/16/2020 06:00,1,0,1,
,Sri Lanka,2/16/2020 06:00,1,0,1,
Tibet,Mainland China,2/16/2020 06:00,1,0,1,
,Nepal,2/16/2020 06:00,1,0,1,
,Sweden,2/16/2020 06:00,1,0,0,
Massachusetts,US,2/16/2020 06:00,1,0,0,Boston
WA,US,2/16/2020 06:00,1,0,1,Seattle
Arizona,US,2/16/2020 06:00,1,0,0,Tempe
Brussels,Belgium,2/16/2020 06:00,1,0,0,
WI,US,2/16/2020 06:00,1,0,0,Madison
Texas,US,2/16/2020 06:00,1,0,0,
,Egypt,2/16/2020 06:00,1,0,0,
