Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,lat,lon
Queensland,Australia,03/22/2020 06:00,259,1,9,2020-03-22 22:00:00,249,-27.4689682,153.02349909999995
Victoria,Australia,03/22/2020 06:00,296,0,70,2020-03-22 22:00:00,226,-37.814217600000006,144.9631608
South Australia,Australia,03/22/2020 06:00,100,0,6,2020-03-22 22:00:00,94,-34.9281805,138.5999312
Western Australia,Australia,03/22/2020 06:00,120,1,1,2020-03-22 22:00:00,118,-31.95271210000001,115.8604796
Tasmania,Australia,03/22/2020 06:00,22,0,3,2020-03-22 22:00:00,19,-42.8825088,147.3281233
Australian Capital Territory,Australia,03/22/2020 06:00,19,0,1,2020-03-22 22:00:00,18,-35.488350200000006,149.00269419999995
Northern Territory,Australia,03/22/2020 06:00,4,0,0,2020-03-22 22:00:00,4,-12.46044,130.8410469
New York,US,03/22/2020 06:00,12322,76,0,2020-03-22 22:00:00,12246,40.7127281,-74.0060152
WA,US,03/22/2020 06:00,1793,94,1,2020-03-22 22:00:00,1698,47.2868352,-120.2126139
California,US,03/22/2020 06:00,1515,28,6,2020-03-22 22:00:00,1481,36.7014631,-118.7559974
New Jersey,US,03/22/2020 06:00,1327,16,1,2020-03-22 22:00:00,1310,40.0757384,-74.4041622
Michigan,US,03/22/2020 06:00,808,8,0,2020-03-22 22:00:00,800,43.6211955,-84.6824346
Florida,US,03/22/2020 06:00,763,13,0,2020-03-22 22:00:00,750,27.7567667,-81.4639835
Louisiana,US,03/22/2020 06:00,763,20,0,2020-03-22 22:00:00,743,30.8703881,-92.007126
Illinois,US,03/22/2020 06:00,753,6,2,2020-03-22 22:00:00,745,40.0796606,-89.4337288
Texas,US,03/22/2020 06:00,557,5,0,2020-03-22 22:00:00,552,31.8160381,-99.5120986
Georgia,US,03/22/2020 06:00,555,20,0,2020-03-22 22:00:00,535,32.329380900000004,-83.1137366
Massachusetts,US,03/22/2020 06:00,529,2,1,2020-03-22 22:00:00,526,42.3788774,-72.03236600000002
Colorado,US,03/22/2020 06:00,476,6,0,2020-03-22 22:00:00,470,38.7251776,-105.6077167
Pennsylvania,US,03/22/2020 06:00,405,2,0,2020-03-22 22:00:00,403,40.9699889,-77.72788309999999
Tennessee,US,03/22/2020 06:00,371,1,0,2020-03-22 22:00:00,370,35.7730076,-86.28200809999998
North Carolina,US,03/22/2020 06:00,283,0,0,2020-03-22 22:00:00,283,35.6729639,-79.03929190000002
Wisconsin,US,03/22/2020 06:00,282,4,1,2020-03-22 22:00:00,277,44.4308975,-89.6884637
Ohio,US,03/22/2020 06:00,250,3,0,2020-03-22 22:00:00,247,40.2253569,-82.6881395
Connecticut,US,03/22/2020 06:00,223,5,0,2020-03-22 22:00:00,218,41.6500201,-72.7342163
Maryland,US,03/22/2020 06:00,193,3,3,2020-03-22 22:00:00,187,39.5162234,-76.9382069
South Carolina,US,03/22/2020 06:00,174,3,0,2020-03-22 22:00:00,171,33.687438799999995,-80.4363743
Virginia,US,03/22/2020 06:00,158,3,0,2020-03-22 22:00:00,155,37.1232245,-78.4927721
Nevada,US,03/22/2020 06:00,157,2,0,2020-03-22 22:00:00,155,39.5158825,-116.8537227
Mississippi,US,03/22/2020 06:00,140,1,0,2020-03-22 22:00:00,139,32.9715645,-89.7348497
Oregon,US,03/22/2020 06:00,137,4,0,2020-03-22 22:00:00,133,43.9792797,-120.737257
Minnesota,US,03/22/2020 06:00,137,1,0,2020-03-22 22:00:00,136,45.98965870000001,-94.6113288
Utah,US,03/22/2020 06:00,136,0,0,2020-03-22 22:00:00,136,39.4225192,-111.7143584
Alabama,US,03/22/2020 06:00,131,0,0,2020-03-22 22:00:00,131,33.2588817,-86.8295337
Indiana,US,03/22/2020 06:00,128,4,0,2020-03-22 22:00:00,124,40.3270127,-86.1746933
Arkansas,US,03/22/2020 06:00,122,0,0,2020-03-22 22:00:00,122,35.2048883,-92.4479108
Arizona,US,03/22/2020 06:00,104,1,1,2020-03-22 22:00:00,102,34.395342,-111.7632755
Washington DC,US,03/22/2020 06:00,98,1,0,2020-03-22 22:00:00,97,38.89489320000001,-77.0365529
Kentucky,US,03/22/2020 06:00,87,3,1,2020-03-22 22:00:00,83,37.5726028,-85.1551411
Missouri,US,03/22/2020 06:00,86,3,0,2020-03-22 22:00:00,83,38.7604815,-92.5617875
Iowa,US,03/22/2020 06:00,70,0,0,2020-03-22 22:00:00,70,41.9216734,-93.3122705
Maine,US,03/22/2020 06:00,70,0,0,2020-03-22 22:00:00,70,45.709097,-68.8590201
Rhode Island,US,03/22/2020 06:00,66,0,0,2020-03-22 22:00:00,66,41.7962409,-71.59923719999998
New Hampshire,US,03/22/2020 06:00,65,0,0,2020-03-22 22:00:00,65,43.4849133,-71.6553992
Kansas,US,03/22/2020 06:00,57,2,0,2020-03-22 22:00:00,55,38.27312,-98.5821872
New Mexico,US,03/22/2020 06:00,57,0,0,2020-03-22 22:00:00,57,34.5708167,-105.993007
Oklahoma,US,03/22/2020 06:00,53,1,0,2020-03-22 22:00:00,52,34.9550817,-97.2684063
Nebraska,US,03/22/2020 06:00,51,0,0,2020-03-22 22:00:00,51,41.7370229,-99.5873816
From Diamond Princess cruise,US,03/22/2020 06:00,49,0,0,2020-03-22 22:00:00,49,41.2587459,-95.9383758
Vermont,US,03/22/2020 06:00,49,2,0,2020-03-22 22:00:00,47,44.5990718,-72.5002608
Hawaii,US,03/22/2020 06:00,48,0,0,2020-03-22 22:00:00,48,21.2160437,-157.975203
Delaware,US,03/22/2020 06:00,45,0,0,2020-03-22 22:00:00,45,38.6920451,-75.4013315
Idaho,US,03/22/2020 06:00,42,0,0,2020-03-22 22:00:00,42,43.6447642,-114.0154071
From Grand Princess,US,03/22/2020 06:00,30,1,0,2020-03-22 22:00:00,29,37.7268801,-122.203452
Montana,US,03/22/2020 06:00,30,0,0,2020-03-22 22:00:00,30,47.3752671,-109.63875790000002
North Dakota,US,03/22/2020 06:00,28,0,0,2020-03-22 22:00:00,28,47.6201461,-100.540737
Wyoming,US,03/22/2020 06:00,24,0,0,2020-03-22 22:00:00,24,43.1700264,-107.5685348
Alaska,US,03/22/2020 06:00,21,0,0,2020-03-22 22:00:00,21,64.44596130000001,-149.680909
South Dakota,US,03/22/2020 06:00,14,1,0,2020-03-22 22:00:00,13,44.6471761,-100.348761
West Virginia,US,03/22/2020 06:00,12,0,0,2020-03-22 22:00:00,12,38.47584060000001,-80.84084150000002
,US,03/22/2020 06:00,0,0,159,2020-03-22 22:00:00,-159,39.7837304,-100.4458825
British Columbia,Canada,03/22/2020 06:00,424,10,4,2020-03-22 22:00:00,410,55.001251,-125.002441
Ontario,Canada,03/22/2020 06:00,377,3,6,2020-03-22 22:00:00,368,50.000678,-86.000977
Alberta,Canada,03/22/2020 06:00,226,1,0,2020-03-22 22:00:00,225,55.001251,-115.002136
Quebec,Canada,03/22/2020 06:00,181,5,0,2020-03-22 22:00:00,176,52.4760892,-71.8258668
Saskatchewan,Canada,03/22/2020 06:00,44,0,0,2020-03-22 22:00:00,44,55.5321257,-106.1412243
Nova Scotia,Canada,03/22/2020 06:00,21,0,0,2020-03-22 22:00:00,21,45.1960403,-63.1653789
Manitoba,Canada,03/22/2020 06:00,19,0,0,2020-03-22 22:00:00,19,55.001251,-97.001038
New Brunswick,Canada,03/22/2020 06:00,17,0,0,2020-03-22 22:00:00,17,46.500283,-66.75018299999999
Newfoundland and Labrador,Canada,03/22/2020 06:00,6,0,0,2020-03-22 22:00:00,6,53.82173270000001,-61.2295532
Prince Edward Island,Canada,03/22/2020 06:00,2,0,0,2020-03-22 22:00:00,2,46.5035454,-63.5955171
Northwest Territories,Canada,03/22/2020 06:00,1,0,0,2020-03-22 22:00:00,1,65.00000039999999,-118.0
,Italy,03/22/2020 06:00,53578,4825,6072,2020-03-22 22:00:00,42681,45.6209,9.768892999999998
,Spain,03/22/2020 06:00,25496,1381,2125,2020-03-22 22:00:00,21990,39.3262345,-4.838064900000001
,Germany,03/22/2020 06:00,22364,84,209,2020-03-22 22:00:00,22071,51.0834196,10.4234469
,Iran,03/22/2020 06:00,20610,1556,7635,2020-03-22 22:00:00,11419,32.6475314,54.56435160000001
,France,03/22/2020 06:00,14459,562,1587,2020-03-22 22:00:00,12310,46.603354,1.8883335
,South Korea,03/22/2020 06:00,8897,104,2909,2020-03-22 22:00:00,5884,35.8713,128.6018
,Switzerland,03/22/2020 06:00,6863,80,131,2020-03-22 22:00:00,6652,46.7985624,8.231973599999998
,UK,03/22/2020 06:00,5018,233,93,2020-03-22 22:00:00,4692,54.70235450000001,-3.2765753
,Netherlands,03/22/2020 06:00,3631,136,2,2020-03-22 22:00:00,3493,52.5001698,5.7480821
,Austria,03/22/2020 06:00,3024,8,9,2020-03-22 22:00:00,3007,47.2000338,13.199959
Brussels,Belgium,03/22/2020 06:00,2815,67,263,2020-03-22 22:00:00,2485,50.8436709,4.3674367
,Norway,03/22/2020 06:00,2216,7,6,2020-03-22 22:00:00,2203,60.5000209,9.0999715
,Sweden,03/22/2020 06:00,1770,20,16,2020-03-22 22:00:00,1734,59.67497120000001,14.5208584
,Denmark,03/22/2020 06:00,1326,13,1,2020-03-22 22:00:00,1312,55.670249,10.333328300000002
,Portugal,03/22/2020 06:00,1280,12,5,2020-03-22 22:00:00,1263,40.0332629,-7.889626299999999
,Malaysia,03/22/2020 06:00,1183,9,114,2020-03-22 22:00:00,1060,4.5693754,102.2656823
,Brazil,03/22/2020 06:00,1178,18,2,2020-03-22 22:00:00,1158,-10.3333333,-53.2
,Japan,03/22/2020 06:00,1054,36,215,2020-03-22 22:00:00,803,36.5748441,139.2394179
,Czechia,03/22/2020 06:00,995,0,6,2020-03-22 22:00:00,989,49.8167003,15.4749544
,Turkey,03/22/2020 06:00,947,21,0,2020-03-22 22:00:00,926,38.9597594,34.9249653
,Israel,03/22/2020 06:00,883,1,36,2020-03-22 22:00:00,846,31.5313113,34.8667654
,Ireland,03/22/2020 06:00,785,3,5,2020-03-22 22:00:00,777,52.865196,-7.9794599
Yokohama,Japan,03/22/2020 06:00,712,8,567,2020-03-22 22:00:00,137,35.44499099999999,139.636768
,Luxembourg,03/22/2020 06:00,670,8,6,2020-03-22 22:00:00,656,49.8158683,6.1296751
,Pakistan,03/22/2020 06:00,645,3,13,2020-03-22 22:00:00,629,30.3308401,71.247499
,Thailand,03/22/2020 06:00,599,1,44,2020-03-22 22:00:00,554,14.8971921,100.83273
,Finland,03/22/2020 06:00,594,1,10,2020-03-22 22:00:00,583,63.2467777,25.9209164
,Chile,03/22/2020 06:00,537,1,8,2020-03-22 22:00:00,528,-31.7613365,-71.3187697
,Poland,03/22/2020 06:00,536,5,13,2020-03-22 22:00:00,518,52.215933,19.134422
,Ecuador,03/22/2020 06:00,532,7,3,2020-03-22 22:00:00,522,-1.3397668,-79.3666965
,Greece,03/22/2020 06:00,530,13,19,2020-03-22 22:00:00,498,38.9953683,21.9877132
,Qatar,03/22/2020 06:00,481,0,27,2020-03-22 22:00:00,454,25.3336984,51.2295295
,Iceland,03/22/2020 06:00,473,1,5,2020-03-22 22:00:00,467,64.9841821,-18.1059013
,Indonesia,03/22/2020 06:00,450,38,20,2020-03-22 22:00:00,392,-2.4833826,117.8902853
,Singapore,03/22/2020 06:00,432,2,140,2020-03-22 22:00:00,290,1.340863,103.8303918
,Saudi Arabia,03/22/2020 06:00,392,0,16,2020-03-22 22:00:00,376,25.62426180000001,42.3528328
,Slovenia,03/22/2020 06:00,383,1,0,2020-03-22 22:00:00,382,45.8133113,14.4808369
,Philippines,03/22/2020 06:00,380,25,15,2020-03-22 22:00:00,340,12.7503486,122.7312101
,Romania,03/22/2020 06:00,367,0,52,2020-03-22 22:00:00,315,45.98521289999999,24.6859225
,India,03/22/2020 06:00,332,5,24,2020-03-22 22:00:00,303,22.3511148,78.6677428
,Peru,03/22/2020 06:00,318,5,1,2020-03-22 22:00:00,312,-6.8699697,-75.0458515
,Bahrain,03/22/2020 06:00,310,1,125,2020-03-22 22:00:00,184,26.1551249,50.5344606
,Russia,03/22/2020 06:00,306,1,16,2020-03-22 22:00:00,289,64.6863136,97.7453061
,Estonia,03/22/2020 06:00,306,0,2,2020-03-22 22:00:00,304,58.75237779999999,25.3319078
,Egypt,03/22/2020 06:00,294,10,42,2020-03-22 22:00:00,242,26.2540493,29.2675469
Hong Kong,Hong Kong,03/22/2020 06:00,274,4,100,2020-03-22 22:00:00,170,22.2793278,114.1628131
,Mexico,03/22/2020 06:00,251,2,4,2020-03-22 22:00:00,245,19.4326296,-99.1331785
,Panama,03/22/2020 06:00,245,3,1,2020-03-22 22:00:00,241,8.559559,-81.1308434
,South Africa,03/22/2020 06:00,240,0,2,2020-03-22 22:00:00,238,-28.816623600000003,24.99163900000001
,Lebanon,03/22/2020 06:00,230,4,8,2020-03-22 22:00:00,218,33.8750629,35.843409
,Argentina,03/22/2020 06:00,225,4,27,2020-03-22 22:00:00,194,-34.9964963,-64.9672817
,Iraq,03/22/2020 06:00,214,17,51,2020-03-22 22:00:00,146,33.0955793,44.1749775
,Colombia,03/22/2020 06:00,210,1,3,2020-03-22 22:00:00,206,2.8894434,-73.78389200000002
,Croatia,03/22/2020 06:00,206,1,5,2020-03-22 22:00:00,200,45.5643442,17.0118954
,Armenia,03/22/2020 06:00,190,0,2,2020-03-22 22:00:00,188,40.7696272,44.6736646
,Serbia,03/22/2020 06:00,188,1,2,2020-03-22 22:00:00,185,44.02432279999999,21.0765743
,Slovakia,03/22/2020 06:00,178,0,7,2020-03-22 22:00:00,171,48.74115220000001,19.4528646
,Kuwait,03/22/2020 06:00,176,0,27,2020-03-22 22:00:00,149,29.2733964,47.4979476
,Bulgaria,03/22/2020 06:00,163,3,3,2020-03-22 22:00:00,157,42.6073975,25.4856617
,San Marino,03/22/2020 06:00,160,20,4,2020-03-22 22:00:00,136,43.9458623,12.458306
Taiwan,Taiwan,03/22/2020 06:00,153,2,28,2020-03-22 22:00:00,123,23.9739374,120.9820179
,United Arab Emirates,03/22/2020 06:00,153,2,38,2020-03-22 22:00:00,113,24.0002488,53.9994829
,Algeria,03/22/2020 06:00,139,15,65,2020-03-22 22:00:00,59,28.0000272,2.9999825
,Uruguay,03/22/2020 06:00,135,0,0,2020-03-22 22:00:00,135,-32.8755548,-56.0201525
,Hungary,03/22/2020 06:00,131,6,16,2020-03-22 22:00:00,109,47.1817585,19.5060937
,Latvia,03/22/2020 06:00,124,0,1,2020-03-22 22:00:00,123,56.8406494,24.7537645
,Costa Rica,03/22/2020 06:00,117,2,2,2020-03-22 22:00:00,113,10.2735633,-84.0739102
,Dominican Republic,03/22/2020 06:00,112,3,0,2020-03-22 22:00:00,109,19.0974031,-70.30280259999999
,Lithuania,03/22/2020 06:00,105,1,1,2020-03-22 22:00:00,103,55.35000030000001,23.7499997
,Jordan,03/22/2020 06:00,100,0,1,2020-03-22 22:00:00,99,31.1667049,36.941628
,Morocco,03/22/2020 06:00,96,3,3,2020-03-22 22:00:00,90,31.1728205,-7.3362482
,Vietnam,03/22/2020 06:00,94,0,17,2020-03-22 22:00:00,77,13.2904027,108.4265113
,Bosnia and Herzegovina,03/22/2020 06:00,93,1,2,2020-03-22 22:00:00,90,44.30534760000001,17.596146700000006
,Faeroe Islands,03/22/2020 06:00,92,0,3,2020-03-22 22:00:00,89,62.19850039999999,-6.817412400000001
,Andorra,03/22/2020 06:00,88,0,1,2020-03-22 22:00:00,87,42.5407167,1.5732033
,North Macedonia,03/22/2020 06:00,85,0,1,2020-03-22 22:00:00,84,41.6171214,21.7168387
,Cyprus,03/22/2020 06:00,84,1,3,2020-03-22 22:00:00,80,34.982301799999995,33.1451285
,Brunei,03/22/2020 06:00,83,0,1,2020-03-22 22:00:00,82,4.4137155,114.5653908
,Moldova,03/22/2020 06:00,80,1,1,2020-03-22 22:00:00,78,47.28796079999999,28.5670941
,Sri Lanka,03/22/2020 06:00,77,0,3,2020-03-22 22:00:00,74,7.555494199999999,80.7137847
,Albania,03/22/2020 06:00,76,2,2,2020-03-22 22:00:00,72,41.000028,19.9999619
,Belarus,03/22/2020 06:00,76,0,15,2020-03-22 22:00:00,61,53.4250605,27.6971358
,Malta,03/22/2020 06:00,73,0,2,2020-03-22 22:00:00,71,35.8885993,14.4476911
,Venezuela,03/22/2020 06:00,70,0,15,2020-03-22 22:00:00,55,8.0018709,-66.1109318
,New Zealand,03/22/2020 06:00,66,0,0,2020-03-22 22:00:00,66,-41.5000831,172.8344077
,Burkina Faso,03/22/2020 06:00,64,3,5,2020-03-22 22:00:00,56,12.0753083,-1.6880313999999998
,Tunisia,03/22/2020 06:00,60,1,1,2020-03-22 22:00:00,58,33.8439408,9.400138
,Guadeloupe,03/22/2020 06:00,56,1,0,2020-03-22 22:00:00,55,16.2490067,-61.56504440000001
,Senegal,03/22/2020 06:00,56,0,5,2020-03-22 22:00:00,51,14.475060699999998,-14.4529612
,Georgia,03/22/2020 06:00,54,0,1,2020-03-22 22:00:00,53,41.6809707,44.02873820000001
,Kazakhstan,03/22/2020 06:00,54,0,0,2020-03-22 22:00:00,54,47.2286086,65.20931970000001
,Azerbaijan,03/22/2020 06:00,53,1,11,2020-03-22 22:00:00,41,40.3936294,47.7872508
,Cambodia,03/22/2020 06:00,53,0,2,2020-03-22 22:00:00,51,13.5066394,104.869423
,Palestine,03/22/2020 06:00,53,0,17,2020-03-22 22:00:00,36,31.9469665,35.2738655
,Oman,03/22/2020 06:00,52,0,13,2020-03-22 22:00:00,39,21.0000287,57.00369010000001
,Trinidad and Tobago,03/22/2020 06:00,49,0,0,2020-03-22 22:00:00,49,10.8677845,-60.9821067
,Ukraine,03/22/2020 06:00,47,3,1,2020-03-22 22:00:00,43,49.4871968,31.2718321
,Reunion,03/22/2020 06:00,47,0,0,2020-03-22 22:00:00,47,-21.1309332,55.5265771
,Uzbekistan,03/22/2020 06:00,42,0,0,2020-03-22 22:00:00,42,41.32373,63.9528098
,Cameroon,03/22/2020 06:00,40,0,2,2020-03-22 22:00:00,38,4.6125522000000005,13.153581099999998
,Martinique,03/22/2020 06:00,37,1,0,2020-03-22 22:00:00,36,14.6367927,-61.0158269
,Liechtenstein,03/22/2020 06:00,37,0,0,2020-03-22 22:00:00,37,47.1416307,9.553152699999998
,Channel Islands,03/22/2020 06:00,32,0,0,2020-03-22 22:00:00,32,49.4622912,-2.5812023
,Honduras,03/22/2020 06:00,26,0,0,2020-03-22 22:00:00,26,15.2572432,-86.0755145
,Bangladesh,03/22/2020 06:00,24,2,3,2020-03-22 22:00:00,19,24.4768598,90.2932299
,Afghanistan,03/22/2020 06:00,24,0,1,2020-03-22 22:00:00,23,33.7680065,66.2385139
,DRC,03/22/2020 06:00,23,1,0,2020-03-22 22:00:00,22,-4.0324901,22.4574787
,Paraguay,03/22/2020 06:00,22,1,0,2020-03-22 22:00:00,21,-23.3165935,-58.1693445
,Nigeria,03/22/2020 06:00,22,0,1,2020-03-22 22:00:00,21,9.6000359,7.999972099999999
,Cuba,03/22/2020 06:00,21,1,0,2020-03-22 22:00:00,20,23.0131338,-80.8328748
,Ghana,03/22/2020 06:00,21,1,0,2020-03-22 22:00:00,20,8.0300284,-1.0800271
,Puerto Rico,03/22/2020 06:00,21,1,0,2020-03-22 22:00:00,20,18.2214149,-66.4132818
,Jamaica,03/22/2020 06:00,19,1,2,2020-03-22 22:00:00,16,18.1152958,-77.15984549999997
Macau,Macau,03/22/2020 06:00,19,0,10,2020-03-22 22:00:00,9,22.17576050000001,113.5514142
,Bolivia,03/22/2020 06:00,19,0,0,2020-03-22 22:00:00,19,-17.056869600000002,-64.9912286
,Guyana,03/22/2020 06:00,18,1,0,2020-03-22 22:00:00,17,4.8417097,-58.64168910000001
,Monaco,03/22/2020 06:00,18,0,1,2020-03-22 22:00:00,17,43.7384402,7.4242474
,French Guiana,03/22/2020 06:00,18,0,0,2020-03-22 22:00:00,18,4.0039882,-52.999998
,Guatemala,03/22/2020 06:00,17,1,0,2020-03-22 22:00:00,16,15.635608800000002,-89.8988087
,Rwanda,03/22/2020 06:00,17,0,0,2020-03-22 22:00:00,17,-1.9646631,30.0644358
,Montenegro,03/22/2020 06:00,16,0,0,2020-03-22 22:00:00,16,42.9868853,19.518099199999998
,Togo,03/22/2020 06:00,16,0,0,2020-03-22 22:00:00,16,8.7800265,1.0199764999999998
,French Polynesia,03/22/2020 06:00,15,0,0,2020-03-22 22:00:00,15,-16.0344249,-146.0490931
,Guam,03/22/2020 06:00,15,0,0,2020-03-22 22:00:00,15,13.4501257,144.757551
,Mauritius,03/22/2020 06:00,14,1,0,2020-03-22 22:00:00,13,-20.2759451,57.5703566
,Barbados,03/22/2020 06:00,14,0,0,2020-03-22 22:00:00,14,13.1500331,-59.52503050000001
,Ivory Coast,03/22/2020 06:00,14,0,1,2020-03-22 22:00:00,13,7.9897371,-5.5679458
,Kyrgyzstan,03/22/2020 06:00,14,0,0,2020-03-22 22:00:00,14,41.5089324,74.724091
,Maldives,03/22/2020 06:00,13,0,3,2020-03-22 22:00:00,10,4.7064352,73.3287853
,Mayotte,03/22/2020 06:00,11,0,0,2020-03-22 22:00:00,11,-12.823048,45.1520755
,Gibraltar,03/22/2020 06:00,10,0,2,2020-03-22 22:00:00,8,36.106747,-5.3352772
,Mongolia,03/22/2020 06:00,10,0,0,2020-03-22 22:00:00,10,46.8250388,103.8499736
,Ethiopia,03/22/2020 06:00,9,0,0,2020-03-22 22:00:00,9,10.2116702,38.6521203
,Aruba,03/22/2020 06:00,8,0,1,2020-03-22 22:00:00,7,12.4902998,-69.96098420000001
,Kenya,03/22/2020 06:00,7,0,0,2020-03-22 22:00:00,7,1.4419683,38.4313975
,Seychelles,03/22/2020 06:00,7,0,0,2020-03-22 22:00:00,7,-4.6574977,55.45401460000001
,Equatorial Guinea,03/22/2020 06:00,6,0,0,2020-03-22 22:00:00,6,1.6131719999999998,10.5170357
,Tanzania,03/22/2020 06:00,6,0,0,2020-03-22 22:00:00,6,-6.5247123,35.7878438
,U.S. Virgin Islands,03/22/2020 06:00,6,0,0,2020-03-22 22:00:00,6,17.789187,-64.7080574
,Gabon,03/22/2020 06:00,5,1,0,2020-03-22 22:00:00,4,-0.8999695,11.6899699
,Saint Martin,03/22/2020 06:00,5,0,0,2020-03-22 22:00:00,5,18.0648183,-63.0491711
,Suriname,03/22/2020 06:00,5,0,0,2020-03-22 22:00:00,5,4.1413025,-56.07711870000001
,Bahamas,03/22/2020 06:00,4,0,0,2020-03-22 22:00:00,4,24.7736546,-78.0000547
,New Caledonia,03/22/2020 06:00,4,0,0,2020-03-22 22:00:00,4,-20.4542886,164.55660580000003
,Eswatini,03/22/2020 06:00,4,0,0,2020-03-22 22:00:00,4,-26.562480600000004,31.3991317
,Cayman Islands,03/22/2020 06:00,3,1,0,2020-03-22 22:00:00,2,19.5417212,-80.5667132
,Curacao,03/22/2020 06:00,3,1,0,2020-03-22 22:00:00,2,12.1845,-68.9640875
,Cabo Verde,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,16.0000552,-24.0083947
,CAR,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,7.0323598,19.9981227
,Congo,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,-0.7264326999999999,15.6419155
,El Salvador,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,13.800038199999998,-88.9140683
,Liberia,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,5.7499721,-9.3658524
,Madagascar,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,-18.9249604,46.4416422
,Namibia,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,-23.2335499,17.323110699999994
,St. Barth,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,17.9036287,-62.8115688
,Zimbabwe,03/22/2020 06:00,3,0,0,2020-03-22 22:00:00,3,-18.4554963,29.746841399999997
,Sudan,03/22/2020 06:00,2,1,0,2020-03-22 22:00:00,1,14.584444400000002,29.4917691
,Angola,03/22/2020 06:00,2,0,0,2020-03-22 22:00:00,2,-11.877576800000002,17.5691241
,Benin,03/22/2020 06:00,2,0,0,2020-03-22 22:00:00,2,9.5293472,2.2584408
,Bermuda,03/22/2020 06:00,2,0,0,2020-03-22 22:00:00,2,32.3018217,-64.7603583
